270101 N- ----NSF- ----NSF Ἀποκάλυψις Ἀποκάλυψις ἀποκάλυψις ἀποκάλυψις
271412 V- 3PAI-S-- PAI3-S- ἐστίν, ἐστίν ἐστί(ν) εἰμί
271412 RA ----NPM- ----NPM οἱ οἱ οἱ ὁ
271412 V- -PAPNPM- PAP-NPM τηροῦντες τηροῦντες τηροῦντες τηρέω
271412 RA ----APF- ----APF τὰς τὰς τάς ὁ
271412 N- ----APF- ----APF ἐντολὰς ἐντολὰς ἐντολάς ἐντολή
271412 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271412 N- ----GSM- ----GSY θεοῦ θεοῦ θεοῦ θεός
271412 C- -------- ------- καὶ καὶ καί καί
271412 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
271412 N- ----ASF- ----ASF πίστιν πίστιν πίστιν πίστις
271412 N- ----GSM- ----GSY Ἰησοῦ. Ἰησοῦ Ἰησοῦ Ἰησοῦς
271413 C- -------- ------- Καὶ Καὶ καί καί
271413 V- 1AAI-S-- AAI1-S- ἤκουσα ἤκουσα ἤκουσα ἀκούω
271413 N- ----GSF- ----GSF φωνῆς φωνῆς φωνῆς φωνή
271413 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271413 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271413 N- ----GSM- ----GSY οὐρανοῦ οὐρανοῦ οὐρανοῦ οὐρανός
271413 V- -PAPGSF- PAP-GSF λεγούσης· λεγούσης λεγούσης λέγω
271413 V- 2AAD-S-- AAD2-S- Γράψον· Γράψον γράψον γράφω
271413 A- ----NPM- ----NPM Μακάριοι Μακάριοι μακάριοι μακάριος
271413 RA ----NPM- ----NPM οἱ οἱ οἱ ὁ
271413 A- ----NPM- ----NPM νεκροὶ νεκροὶ νεκροί νεκρός
271413 RA ----NPM- ----NPM οἱ οἱ οἱ ὁ
271413 P- -------- ------- ἐν ἐν ἐν ἐν
271413 N- ----DSM- ----DSY κυρίῳ κυρίῳ κυρίῳ κύριος
271413 V- -PAPNPM- PAP-NPM ἀποθνῄσκοντες ἀποθνῄσκοντες ἀποθνῄσκοντες ἀποθνῄσκω
271413 P- -------- ------- ἀπ’ ἀπ’ ἀπό ἀπό
271413 D- -------- ------- ἄρτι. ἄρτι ἄρτι ἄρτι
271413 X- -------- ------- ⸂ναί, ναί ναί ναί
271413 V- 3PAI-S-- PAI3-S- λέγει⸃ λέγει λέγει λέγω
271413 RA ----NSN- ----CSN τὸ τὸ τό ὁ
271413 N- ----NSN- ----CSN πνεῦμα, πνεῦμα πνεῦμα πνεῦμα
271413 C- -------- ------- ἵνα ἵνα ἵνα ἵνα
271413 V- 3FPI-P-- FPI3-P- ⸀ἀναπαήσονται ἀναπαήσονται ἀναπαήσονται ἀναπαύω
271413 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271413 RA ----GPM- ----GPX τῶν τῶν τῶν ὁ
271413 N- ----GPM- ----GPX κόπων κόπων κόπων κόπος
271413 RP ----GPM- ----GPX αὐτῶν, αὐτῶν αὐτῶν αὐτός
271413 RA ----NPN- ----CPN τὰ τὰ τά ὁ
271413 C- -------- ------- ⸀γὰρ γὰρ γάρ γάρ
271413 N- ----NPN- ----CPN ἔργα ἔργα ἔργα ἔργον
271413 RP ----GPM- ----GPX αὐτῶν αὐτῶν αὐτῶν αὐτός
271413 V- 3PAI-S-- PAI3-S- ἀκολουθεῖ ἀκολουθεῖ ἀκολουθεῖ ἀκολουθέω
271413 P- -------- ------- μετ’ μετ’ μετά μετά
271413 RP ----GPM- ----GPX αὐτῶν. αὐτῶν αὐτῶν αὐτός
271414 C- -------- ------- Καὶ Καὶ καί καί
271414 V- 1AAI-S-- AAI1-S- εἶδον, εἶδον εἶδον ὁράω
271414 C- -------- ------- καὶ καὶ καί καί
271414 X- -------- ------- ἰδοὺ ἰδοὺ ἰδού ἰδού
271414 N- ----NSF- ----NSF νεφέλη νεφέλη νεφέλη νεφέλη
271414 A- ----NSF- ----NSF λευκή, λευκή λευκή λευκός
271414 C- -------- ------- καὶ καὶ καί καί
271414 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
271414 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
271414 N- ----ASF- ----ASF νεφέλην νεφέλην νεφέλην νεφέλη
271414 V- -PMPASM- PMP-ASM καθήμενον καθήμενον καθήμενον κάθημαι
271414 A- ----ASM- ----ASM ὅμοιον ὅμοιον ὅμοιον ὅμοιος
271414 N- ----ASM- ----ASM ⸀υἱὸν υἱὸν υἱόν υἱός
271414 N- ----GSM- ----GSY ἀνθρώπου, ἀνθρώπου ἀνθρώπου ἄνθρωπος
271414 V- -PAPNSM- PAP-NSM ἔχων ἔχων ἔχων ἔχω
271414 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
271414 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271414 N- ----GSF- ----GSF κεφαλῆς κεφαλῆς κεφαλῆς κεφαλή
271414 RP ----GSM- ----GSY αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
271414 N- ----ASM- ----ASM στέφανον στέφανον στέφανον στέφανος
271414 A- ----ASM- ----ASM χρυσοῦν χρυσοῦν χρυσοῦν χρυσοῦς
271414 C- -------- ------- καὶ καὶ καί καί
271414 P- -------- ------- ἐν ἐν ἐν ἐν
271414 RA ----DSF- ----DSF τῇ τῇ τῇ ὁ
271414 N- ----DSF- ----DSF χειρὶ χειρὶ χειρί χείρ
271414 RP ----GSM- ----GSY αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
271414 N- ----ASN- ----CSN δρέπανον δρέπανον δρέπανον δρέπανον
271414 A- ----ASN- ----CSN ὀξύ. ὀξύ ὀξύ ὀξύς
271415 C- -------- ------- καὶ καὶ καί καί
271415 A- ----NSM- ----NSM ἄλλος ἄλλος ἄλλος ἄλλος
271415 N- ----NSM- ----NSM ἄγγελος ἄγγελος ἄγγελος ἄγγελος
271415 V- 3AAI-S-- AAI3-S- ἐξῆλθεν ἐξῆλθεν ἐξῆλθε(ν) ἐξέρχομαι
271415 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271415 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271415 N- ----GSM- ----GSY ναοῦ ναοῦ ναοῦ ναός
271415 V- -PAPNSM- PAP-NSM κράζων κράζων κράζων κράζω
271415 P- -------- ------- ἐν ἐν ἐν ἐν
271415 N- ----DSF- ----DSF φωνῇ φωνῇ φωνῇ φωνή
271415 A- ----DSF- ----DSF μεγάλῃ μεγάλῃ μεγάλῃ μέγας
271415 RA ----DSM- ----DSY τῷ τῷ τῷ ὁ
271415 V- -PMPDSM- PMP-DSY καθημένῳ καθημένῳ καθημένῳ κάθημαι
271415 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
271415 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271415 N- ----GSF- ----GSF νεφέλης· νεφέλης νεφέλης νεφέλη
271415 V- 2AAD-S-- AAD2-S- Πέμψον Πέμψον πέμψον πέμπω
271415 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271415 N- ----ASN- ----CSN δρέπανόν δρέπανόν δρέπανον δρέπανον
271415 RP ----GS-- ----GS- σου σου σου σύ
271415 C- -------- ------- καὶ καὶ καί καί
271415 V- 2AAD-S-- AAD2-S- θέρισον, θέρισον θέρισον θερίζω
271415 C- -------- ------- ὅτι ὅτι ὅτι ὅτι
271415 V- 3AAI-S-- AAI3-S- ἦλθεν ἦλθεν ἦλθε(ν) ἔρχομαι
271415 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
271415 N- ----NSF- ----NSF ὥρα ὥρα ὥρα ὥρα
271415 V- -AAN---- AAN---- θερίσαι, θερίσαι θερίσαι θερίζω
271415 C- -------- ------- ὅτι ὅτι ὅτι ὅτι
271415 V- 3API-S-- API3-S- ἐξηράνθη ἐξηράνθη ἐξηράνθη ξηραίνω
271415 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
271415 N- ----NSM- ----NSM θερισμὸς θερισμὸς θερισμός θερισμός
271415 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271415 N- ----GSF- ----GSF γῆς. γῆς γῆς γῆ
271416 C- -------- ------- καὶ καὶ καί καί
271416 V- 3AAI-S-- AAI3-S- ἔβαλεν ἔβαλεν ἔβαλε(ν) βάλλω
271416 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
271416 V- -PMPNSM- PMP-NSM καθήμενος καθήμενος καθήμενος κάθημαι
271416 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
271416 RA ----GSF- ----GSF ⸂τῆς τῆς τῆς ὁ
271416 N- ----GSF- ----GSF νεφέλης⸃ νεφέλης νεφέλης νεφέλη
271416 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271416 N- ----ASN- ----CSN δρέπανον δρέπανον δρέπανον δρέπανον
271416 RP ----GSM- ----GSY αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
271416 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
271416 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
271416 N- ----ASF- ----ASF γῆν, γῆν γῆν γῆ
271416 C- -------- ------- καὶ καὶ καί καί
271416 V- 3API-S-- API3-S- ἐθερίσθη ἐθερίσθη ἐθερίσθη θερίζω
271416 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
271416 N- ----NSF- ----NSF γῆ. γῆ γῆ γῆ
271417 C- -------- ------- Καὶ Καὶ καί καί
271417 A- ----NSM- ----NSM ἄλλος ἄλλος ἄλλος ἄλλος
271417 N- ----NSM- ----NSM ἄγγελος ἄγγελος ἄγγελος ἄγγελος
271417 V- 3AAI-S-- AAI3-S- ἐξῆλθεν ἐξῆλθεν ἐξῆλθε(ν) ἐξέρχομαι
271417 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271417 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271417 N- ----GSM- ----GSY ναοῦ ναοῦ ναοῦ ναός
271417 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271417 P- -------- ------- ἐν ἐν ἐν ἐν
271417 RA ----DSM- ----DSY τῷ τῷ τῷ ὁ
271417 N- ----DSM- ----DSY οὐρανῷ, οὐρανῷ οὐρανῷ οὐρανός
271417 V- -PAPNSM- PAP-NSM ἔχων ἔχων ἔχων ἔχω
271417 D- -------- ------- καὶ καὶ καί καί
271417 RP ----NSM- ----NSM αὐτὸς αὐτὸς αὐτός αὐτός
271417 N- ----ASN- ----CSN δρέπανον δρέπανον δρέπανον δρέπανον
271417 A- ----ASN- ----CSN ὀξύ. ὀξύ ὀξύ ὀξύς
271418 C- -------- ------- καὶ καὶ καί καί
271418 A- ----NSM- ----NSM ἄλλος ἄλλος ἄλλος ἄλλος
271418 N- ----NSM- ----NSM ⸀ἄγγελος ἄγγελος ἄγγελος ἄγγελος
271418 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271418 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
271418 N- ----GSN- ----GSY θυσιαστηρίου, θυσιαστηρίου θυσιαστηρίου θυσιαστήριον
271418 RA ----NSM- ----NSM ⸀ὁ ὁ ὁ ὁ
271418 V- -PAPNSM- PAP-NSM ἔχων ἔχων ἔχων ἔχω
271418 N- ----ASF- ----ASF ἐξουσίαν ἐξουσίαν ἐξουσίαν ἐξουσία
271418 P- -------- ------- ἐπὶ ἐπὶ ἐπί ἐπί
271418 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
271418 N- ----GSN- ----GSY πυρός, πυρός πυρός πῦρ
271418 C- -------- ------- καὶ καὶ καί καί
271418 V- 3AAI-S-- AAI3-S- ἐφώνησεν ἐφώνησεν ἐφώνησε(ν) φωνέω
271418 N- ----DSF- ----DSF ⸀φωνῇ φωνῇ φωνῇ φωνή
271418 A- ----DSF- ----DSF μεγάλῃ μεγάλῃ μεγάλῃ μέγας
271418 RA ----DSM- ----DSY τῷ τῷ τῷ ὁ
271418 V- -PAPDSM- PAP-DSY ἔχοντι ἔχοντι ἔχοντι ἔχω
271418 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271418 N- ----ASN- ----CSN δρέπανον δρέπανον δρέπανον δρέπανον
271418 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271418 A- ----ASN- ----CSN ὀξὺ ὀξὺ ὀξύ ὀξύς
271418 V- -PAPNSM- PAP-NSM λέγων· λέγων λέγων λέγω
271418 V- 2AAD-S-- AAD2-S- Πέμψον Πέμψον πέμψον πέμπω
271418 RP ----GS-- ----GS- σου σου σου σύ
271418 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271418 N- ----ASN- ----CSN δρέπανον δρέπανον δρέπανον δρέπανον
271418 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271418 A- ----ASN- ----CSN ὀξὺ ὀξὺ ὀξύ ὀξύς
271418 C- -------- ------- καὶ καὶ καί καί
271418 V- 2AAD-S-- AAD2-S- τρύγησον τρύγησον τρύγησον τρυγάω
271418 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
271418 N- ----APM- ----APM βότρυας βότρυας βότρυας βότρυς
271418 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271418 N- ----GSF- ----GSF ἀμπέλου ἀμπέλου ἀμπέλου ἄμπελος
271418 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271418 N- ----GSF- ----GSF γῆς, γῆς γῆς γῆ
271418 C- -------- ------- ὅτι ὅτι ὅτι ὅτι
271418 V- 3AAI-P-- AAI3-P- ἤκμασαν ἤκμασαν ἤκμασαν ἀκμάζω
271418 RA ----NPF- ----NPF αἱ αἱ αἱ ὁ
271418 N- ----NPF- ----NPF σταφυλαὶ σταφυλαὶ σταφυλαί σταφυλή
271418 RP ----GSF- ----GSF αὐτῆς. αὐτῆς αὐτῆς αὐτός
271419 C- -------- ------- καὶ καὶ καί καί
271419 V- 3AAI-S-- AAI3-S- ἔβαλεν ἔβαλεν ἔβαλε(ν) βάλλω
271419 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
271419 N- ----NSM- ----NSM ἄγγελος ἄγγελος ἄγγελος ἄγγελος
271419 RA ----ASN- ----CSN τὸ τὸ τό ὁ
271419 N- ----ASN- ----CSN δρέπανον δρέπανον δρέπανον δρέπανον
271419 RP ----GSM- ----GSY αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
271419 P- -------- ------- εἰς εἰς εἰς εἰς
271419 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
271419 N- ----ASF- ----ASF γῆν, γῆν γῆν γῆ
271419 C- -------- ------- καὶ καὶ καί καί
271419 V- 3AAI-S-- AAI3-S- ἐτρύγησεν ἐτρύγησεν ἐτρύγησε(ν) τρυγάω
271419 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
271419 N- ----ASF- ----ASF ἄμπελον ἄμπελον ἄμπελον ἄμπελος
271419 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271419 N- ----GSF- ----GSF γῆς, γῆς γῆς γῆ
271419 C- -------- ------- καὶ καὶ καί καί
271419 V- 3AAI-S-- AAI3-S- ἔβαλεν ἔβαλεν ἔβαλε(ν) βάλλω
271419 P- -------- ------- εἰς εἰς εἰς εἰς
271419 RA ----ASF- ----ASF τὴν τὴν τήν ὁ
271419 N- ----ASF- ----ASF ληνὸν ληνὸν ληνόν ληνός
271419 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271419 N- ----GSM- ----GSY θυμοῦ θυμοῦ θυμοῦ θυμός
271419 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271419 N- ----GSM- ----GSY θεοῦ θεοῦ θεοῦ θεός
271419 RA ----ASM- ----ASM τὸν τὸν τόν ὁ
271419 A- ----ASM- ----ASM μέγαν. μέγαν μέγαν μέγας
271420 C- -------- ------- καὶ καὶ καί καί
271420 V- 3API-S-- API3-S- ἐπατήθη ἐπατήθη ἐπατήθη πατέω
271420 RA ----NSF- ----NSF ἡ ἡ ἡ ὁ
271420 N- ----NSF- ----NSF ληνὸς ληνὸς ληνός ληνός
271420 P- -------- ------- ἔξωθεν ἔξωθεν ἔξωθεν ἔξωθεν
271420 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271420 N- ----GSF- ----GSF πόλεως, πόλεως πόλεως πόλις
271420 C- -------- ------- καὶ καὶ καί καί
271420 V- 3AAI-S-- AAI3-S- ἐξῆλθεν ἐξῆλθεν ἐξῆλθε(ν) ἐξέρχομαι
271420 N- ----NSN- ----CSN αἷμα αἷμα αἷμα αἷμα
271420 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271420 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271420 N- ----GSF- ----GSF ληνοῦ ληνοῦ ληνοῦ ληνός
271420 P- -------- ------- ἄχρι ἄχρι ἄχρι ἄχρι
271420 RA ----GPM- ----GPX τῶν τῶν τῶν ὁ
271420 N- ----GPM- ----GPX χαλινῶν χαλινῶν χαλινῶν χαλινός
271420 RA ----GPM- ----GPX τῶν τῶν τῶν ὁ
271420 N- ----GPM- ----GPX ἵππων ἵππων ἵππων ἵππος
271420 P- -------- ------- ἀπὸ ἀπὸ ἀπό ἀπό
271420 N- ----GPM- ----GPX σταδίων σταδίων σταδίων στάδιος
271420 A- ----GPM- ----GPX χιλίων χιλίων χιλίων χίλιοι
271420 A- ----GPM- ----GPX ἑξακοσίων. ἑξακοσίων ἑξακοσίων ἑξακόσιοι
271501 C- -------- ------- Καὶ Καὶ καί καί
271501 V- 1AAI-S-- AAI1-S- εἶδον εἶδον εἶδον ὁράω
271501 A- ----ASN- ----CSN ἄλλο ἄλλο ἄλλο ἄλλος
271501 N- ----ASN- ----CSN σημεῖον σημεῖον σημεῖον σημεῖον
271501 P- -------- ------- ἐν ἐν ἐν ἐν
271501 RA ----DSM- ----DSY τῷ τῷ τῷ ὁ
271501 N- ----DSM- ----DSY οὐρανῷ οὐρανῷ οὐρανῷ οὐρανός
271501 A- ----ASN- ----CSN μέγα μέγα μέγα μέγας
271501 C- -------- ------- καὶ καὶ καί καί
271501 A- ----ASN- ----CSN θαυμαστόν, θαυμαστόν θαυμαστόν θαυμαστός
271501 N- ----APM- ----APM ἀγγέλους ἀγγέλους ἀγγέλους ἄγγελος
271501 A- ----APM- ------- ἑπτὰ ἑπτὰ ἑπτά ἑπτά
271501 V- -PAPAPM- PAP-APM ἔχοντας ἔχοντας ἔχοντας ἔχω
271501 N- ----APF- ----APF πληγὰς πληγὰς πληγάς πληγή
271501 A- ----APF- ------- ἑπτὰ ἑπτὰ ἑπτά ἑπτά
271501 RA ----APF- ----APF τὰς τὰς τάς ὁ
271501 A- ----APF- ----APF ἐσχάτας, ἐσχάτας ἐσχάτας ἔσχατος
271501 C- -------- ------- ὅτι ὅτι ὅτι ὅτι
271501 P- -------- ------- ἐν ἐν ἐν ἐν
271501 RP ----DPF- ----DPF αὐταῖς αὐταῖς αὐταῖς αὐτός
271501 V- 3API-S-- API3-S- ἐτελέσθη ἐτελέσθη ἐτελέσθη τελέω
271501 RA ----NSM- ----NSM ὁ ὁ ὁ ὁ
271501 N- ----NSM- ----NSM θυμὸς θυμὸς θυμός θυμός
271501 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271501 N- ----GSM- ----GSY θεοῦ. θεοῦ θεοῦ θεός
271502 C- -------- ------- Καὶ Καὶ καί καί
271502 V- 1AAI-S-- AAI1-S- εἶδον εἶδον εἶδον ὁράω
271502 C- -------- ------- ὡς ὡς ὡς ὡς
271502 N- ----ASF- ----ASF θάλασσαν θάλασσαν θάλασσαν θάλασσα
271502 A- ----ASF- ----ASF ὑαλίνην ὑαλίνην ὑαλίνην ὑάλινος
271502 V- -XPPASF- XMP-ASF μεμιγμένην μεμιγμένην μεμιγμένην μίγνυμι
271502 N- ----DSN- ----DSY πυρί, πυρί πυρί πῦρ
271502 C- -------- ------- καὶ καὶ καί καί
271502 RA ----APM- ----APM τοὺς τοὺς τούς ὁ
271502 V- -PAPAPM- PAP-APM νικῶντας νικῶντας νικῶντας νικάω
271502 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271502 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
271502 N- ----GSN- ----GSY θηρίου θηρίου θηρίου θηρίον
271502 C- -------- ------- καὶ καὶ καί καί
271502 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271502 RA ----GSF- ----GSF τῆς τῆς τῆς ὁ
271502 N- ----GSF- ----GSF εἰκόνος εἰκόνος εἰκόνος εἰκών
271502 RP ----GSN- ----GSY αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
271502 C- -------- ------- καὶ καὶ καί καί
271502 P- -------- ------- ἐκ ἐκ ἐκ ἐκ
271502 RA ----GSM- ----GSY τοῦ τοῦ τοῦ ὁ
271502 N- ----GSM- ----GSY ἀριθμοῦ ἀριθμοῦ ἀριθμοῦ ἀριθμός
271502 RA ----GSN- ----GSY τοῦ τοῦ τοῦ ὁ
